American Dreams,0,0,https://www.imdb.com/title/tt0319930/?ref_=adv_li_tt,"['Jonathan Prince', 'Josh Goldstein', ""Gail O'Grady"", 'Tom Verica', 'Brittany Snow', ""Gail O'Grady"", 'Tom Verica', 'Brittany Snow', 'Jonathan Adams', 'Vanessa Lengies', 'Arlen Escarpeta', 'Sarah Ramos', 'Ethan Dampf', 'Will Estes', 'Rachel Boston', 'Paul D. Roberts', 'Keith Robinson', 'Matthew John Armstrong', 'Jamie Elman', 'Aysia Polk', 'Peter Spellos']","['USA', 'English', 'Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, California, USA', 'Dick Clark Productions', 'Stereo', 'Color']",3,7.5,2719.0,"['1960s', 'family relationships', 'vietnam era', 'social change', 'nostalgic', 'drama', 'music']",60 min,"Set to the soundtrack of the '60s, a Philadelphia family moves toward the cultural upheaval in the years ahead. The Pryors' teen daughter Meg tries to shed her ""good girl"" image by hanging with her worldly friend Roxanne and pursuing a dream of being an ""American Bandstand"" dancer. Meg's emerging personality, and the changes her mother's going through, don't sit well with Meg's father","Set to the soundtrack of the '60s, a Philadelphia family moves toward the cultural upheaval in the years ahead. The Pryors' teen daughter Meg tries to shed her ""good girl"" image by hanging "
American Gladiators,0,6.9,https://www.imdb.com/title/tt0096532/?ref_=adv_li_tt,"['Mike Adamle', 'Jim Starr', 'Raye Hollitt', 'Lee Reherman', 'Danny Lee Clark', 'Daz Crawford', ""Lynn 'Red' Williams""]","['Official Site', 'USA', 'English', 'Four Point Entertainment', 'Stereo', 'Color']",8,6.5,2009.0,"['contest', 'non fiction', 'action', 'game-show', 'sport']",60 min,"A seasonal competition in which two men and two women compete against each other and a roster of ""American Gladiators"". Events include, The Assault, Joust, The Wall, Breakthrough and Conquer, Hang Tough, Powerball, and many others, all culminating in the final event, ""The Eliminator"", a difficult obstacle course race. Every season there is a tournament to determine its ""Grand Champion"". For two seasons, there was an ""International"" competition taped in England where the champions from 4-6 countries competed similarly.","The teams compete in such events as Power Ball, Assault, The Wall and Hang Tough. The Eliminator round decides the winner of the tournament."
American Gods,77,7.4,https://www.imdb.com/title/tt1898069/?ref_=adv_li_tt,"['Bryan Fuller', 'Michael Green', 'Ricky Whittle', 'Emily Browning', 'Crispin Glover', 'Ricky Whittle', 'Emily Browning', 'Crispin Glover', 'Yetide Badaki', 'Bruce Langley', 'Pablo Schreiber', 'Ian McShane', 'Demore Barnes', 'Omid Abtahi', 'Orlando Jones', 'Mousa Kraish']","['Official Facebook', 'USA', 'English', 'Toronto, Ontario, Canada', 'Canada Film Capital', 'Dolby Digital', 'Color']",3,8.0,61904.0,"['based on novel', 'mysterious man', 'old gods', 'mythology', 'carousel', 'drama', 'fantasy', 'mystery']",60 min,"Shadow is a man with a past. But now he wants nothing more than to live a quiet life with his wife and stay out of trouble. Until he learns that she's been killed in a terrible accident. Flying home for the funeral, as a violent storm rocks the plane, he is greeted by a strange man in the seat next to him. The man calls himself Mr. Wednesday, and he knows more about Shadow than is possible. He warns Shadow that a far bigger storm is coming. And from that moment on, nothing will ever be the same.","A recently released ex-convict named Shadow meets a mysterious man who calls himself ""Wednesday"" and who knows more than he first seems to about Shadow's life and past."
American Gothic,0,0,https://www.imdb.com/title/tt0111880/?ref_=adv_li_tt,"['Shaun Cassidy', 'Gary Cole', 'Lucas Black', 'Paige Turco', 'Gary Cole', 'Lucas Black', 'Paige Turco', 'Brenda Bakke', 'Sarah Paulson', 'Nick Searcy', 'Jake Weber', 'Christopher Fennell']","['Official DVD site', 'USA', 'English', 'Wilmington, North Carolina, USA', 'CBS', 'Dolby', 'Color']",1,8.1,3815.0,"['doctor', 'south carolina', 'small town', 'magical power', 'christian horror', 'drama', 'horror', 'thriller']",60 min,"The show is set in the town of Trinity, South Carolina. Lucas Buck, the local sheriff, has supernatural powers. He uses these powers to manipulate people into making evil choices. Lucas himself has already committed crimes such as murder and rape. A young boy, Caleb Temple, has seen the deaths of his mother and father (both suicides) and older sister (murdered). Caleb does not know that he is the biological son of Lucas Buck. The sheriff plans to corrupt his son, but faces obstacles. Caleb's new legal guardian is his adult cousin Gail Emory, a reporter. Gail also investigates the mysterious deaths of her own parents. Caleb is helped by the ghost of his sister, Merlyn Temple.",A quiet and seemingly quaint small town is ruled over by its charming yet evil sheriff who uses his demonic powers to remove anyone who dares standing in his way. The only one he does fear is a young boy whom he fathered through rape.
American Horror Story,62,8.1,https://www.imdb.com/title/tt1844624/?ref_=adv_li_tt,"['Brad Falchuk', 'Ryan Murphy', 'Lady Gaga', 'Kathy Bates', 'Angela Bassett', 'Evan Peters', 'Sarah Paulson', ""Denis O'Hare"", 'Kathy Bates', 'Jessica Lange', 'Frances Conroy', 'Lily Rabe', 'Angela Bassett', 'Cheyenne Jackson', 'Emma Roberts']","['Official Facebook', 'USA', 'English', 'Hidden Valley, Thousand Oaks, California, USA', 'Brad Falchuk Teley-Vision', 'Dolby Digital', 'Color']",10,8.1,248630.0,"['anthology', 'serial killer', 'hotel', 'insane asylum', 'roanoke', 'drama', 'horror', 'thriller']",60 min,"Both physical and psychological horrors affect a decomposing family, workers and residents of an insane asylum, a coven of witches, a cast of circus freaks, the employees and guests at a struggling hotel, a family who moved into a mysterious farmhouse, the members of a small suburb in Michigan, and the surviving members of the Apocalypse in this haunting anthology series, focusing on the themes of infidelity, sanity, oppression, discrimination, addiction, and exploitation.","An anthology series centering on different characters and locations, including a house with a murderous past, an insane asylum, a witch coven, a freak show, a hotel, a possessed farmhouse, a cult, and the apocalypse."
American Housewife,60,5.9,https://www.imdb.com/title/tt5396394/?ref_=adv_li_tt,"['Sarah Dunn', 'Katy Mixon', 'Diedrich Bader', 'Daniel DiMaggio', 'Katy Mixon', 'Diedrich Bader', 'Daniel DiMaggio', 'Julia Butters', 'Ali Wong', 'Carly Hughes', 'Meg Donnelly']","['Official site', 'USA', 'English', 'CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA', 'Eight Sisters Productions', 'Stereo', 'Color']",4,7.4,5745.0,"['woman', 'connecticut', 'mother daughter relationship', 'mother son relationship', 'satire', 'comedy']",30 min,"A family comedy narrated by Katie, a strong-willed mother, raising her flawed family in a wealthy town filled with perfect wives and their perfect offspring.","A family comedy narrated by Katie, a strong-willed mother, raising her flawed family in a wealthy town filled with perfect wives and their perfect offspring."
American Idol,55,5.2,https://www.imdb.com/title/tt0319931/?ref_=adv_li_tt,"['Simon Fuller', 'Ryan Seacrest', 'Mark Thompson', 'Randy Jackson', 'Ryan Seacrest', 'Mark Thompson', 'Randy Jackson', 'Simon Cowell', 'Paula Abdul']","['ABC [United States]', 'USA', 'English', 'Asheville, North Carolina, USA', 'Fremantle', 'Stereo', 'Color']",18,4.2,20497.0,"['2010s', '2000s', 'singing contest', 'pop music', 'music reality', 'game-show', 'music', 'reality-tv']",42 min,"Twelve finalists and/or future singers (six men and six women) who were selected from America, compete in a talent contest in which they were asked to sing any song they like on this ""Star Search"" clone. After each song that was sung, the judges, Abdul, Jackson and Cowell, then critique that finalist's chosen song. After each show's ending, America must vote for a finalist to whom they really think their performance is good using this AT&T (now Cingular Wireless) or any other cellular phone to cast votes with. Once the votes are locked in, the judges and America decides who has the most and the least amount of votes, and the contestant with the least amount of votes is eliminated, and it goes on each week's show until the winner is crowned as ""American Idol,"" where he/she wins a recording contract worth up to $1,000,000. The rest of the other finalists to whom they have been voted off before (the runner-up) also get recording contracts, too.",Twelve American finalists (six men and six women) compete in a singing contest.
American Odyssey,59,7.2,https://www.imdb.com/title/tt3551796/?ref_=adv_li_tt,"['Adam Armus', 'Nora Kay Foster', 'Peter Horton', 'Anna Friel', 'Peter Facinelli', 'Jake Robinson', 'Anna Friel', 'Peter Facinelli', 'Jake Robinson', 'Omar Ghazaoui', 'Nate Mooney', 'Daniella Pineda', 'Jim True-Frost', 'Sadie Sink', 'Treat Williams', 'Darren Goldstein', 'Grégory Fitoussi', 'Elena Kampouris', 'Adewale Akinnuoye-Agbaje', 'Orla Brady', 'Sarah Wynter', 'Jay O. Sanders', 'Jayne Houdyshell', 'Tala Ashe', ""Yousef 'Joe' Sweid"", 'Sherman Augustus']","['USA', 'English', 'Dune Films', 'Stereo', 'Color']",1,7.3,5652.0,"['action', 'drama', 'thriller']",60 min,"Three families are torn apart when a stranded female soldier, a disillusioned corporate attorney and a disrespected political activist are pulled into the same shocking international military conspiracy.","Three families are torn apart when a stranded female soldier, a disillusioned corporate attorney and a disrespected political activist are pulled into the same shocking international military conspiracy."
American Pickers ,0,5.9,https://www.imdb.com/title/tt1596786/?ref_=adv_li_tt,"['Mike Wolfe', 'Mike Wolfe', 'Frank Fritz', 'Danielle Colby-Cushman', 'Mike Wolfe', 'Frank Fritz', 'Danielle Colby-Cushman']","['History Channel [United States]', 'USA', 'English', 'Cineflix Productions', 'Mono', 'Color']",19,7.0,6132.0,"['antique', 'hoarding', 'junkyard', 'oil can', 'redneck', 'documentary', 'reality-tv']",60 min,Mike and Frank are pickers that travel the country and literally would go anywhere just for the prospects of finding antique gold. With the assistance of Danielle they often find themselves in a comedic pickle.,Mike and Frank are pickers that travel the country and literally would go anywhere just for the prospects of finding antique gold. With the assistance of Danielle they often find themselves in a comedic pickle.
American Playboy: The Hugh Hefner Story,43,3.4,https://www.imdb.com/title/tt5968748/?ref_=adv_li_tt,"['Matt Whelan', 'Emmett Skilton', 'Adam Jonas Segaller', 'Matt Whelan', 'Emmett Skilton', 'Adam Jonas Segaller', 'Chelsie Preston Crayford', 'Ian Bell', 'Eryn Wilson', 'Fraser Brown', 'Andrew Robertt', 'Jade Albany Pietrantonio', 'Ella Becroft', 'Joy Buckle', 'Shara Connolly', 'Campbell Cooley', 'Elizabeth Felker', 'Adam Gardiner', 'James Gaylyn', 'Kelson Henderson', 'Cohen Holloway', 'Alexandra Corin Johnston', 'Colin Moy', 'Phil Peleton', 'Gabriel Reid', 'Sonia Satra', 'Daniel Watterson', 'Andrew Blair', 'Akira Matsumoto', 'Phil Brown', 'David Van Horn', 'Ben Van Lier']","['USA', 'English', 'Alta Loma Entertainment', 'Color']",1,7.4,1329.0,"['documentary', 'biography', 'drama']",42 min,"American Playboy: The Hugh Hefner Story is a docuseries combining archival footage, interviews and cinematic reenactments to tell the story of Playboy magazine's charismatic founder Hugh Hefner and his impact on global culture and history. American Playboy begins in post-war America and takes us through the launch of Playboy magazine in 1953 and the next six decades of Hefner's life and career. As he built his empire, Hefner became both a social justice advocate and a target of the conservative movement, battling with the FBI and J. Edgar Hoover while becoming an outspoken defender of civil rights.","The Amazon Original Series draws from unprecedented access to more than 17,000 hours of footage and over 2,600 scrapbooks from Hefner's personal archives, chronicling the life of an American icon and the history of the brand he created."
American Vandal,75,8.0,https://www.imdb.com/title/tt6877772/?ref_=adv_li_tt,"['Dan Perrault', 'Tony Yacenda', 'Tyler Alvarez', 'Griffin Gluck', 'Jimmy Tatro', 'Tyler Alvarez', 'Griffin Gluck', 'Jimmy Tatro', 'Travis Tope', 'Melvin Gregg', 'Lou Wilson', 'Taylor Dearden', 'Jessica Juarez', 'Camille Hyde', 'Camille Ramsey', 'DeRon Horton', 'Genevieve Hannelius', 'Karly Rothenberg', 'Calum Worthy', ""Ryan O'Flanagan"", 'Dendrie Taylor', 'Larry Joe Campbell']","['Official Twitter', 'USA', 'English', 'Palisades Charter High School, 15777 Bowdoin St, Pacific Palisades, California, USA', '3 Arts Entertainment', 'Color']",2,8.2,22501.0,"['mockumentary', 'comedy', 'crime', 'drama', 'mystery']",34 min,"Clearly a riff on the streaming giant's acclaimed true crime series Making A Murderer and The Keepers, American Vandal is a half-hour true crime satire that explores the aftermath of a costly high school prank that left twenty-seven faculty cars vandalized with phallic images. Over the course of the eight-episode season, an aspiring sophomore documentarian Peter Maldanaldo investigates the controversial and potentially unjust expulsion of Dylan Maxwell, the troubled senior accused of the phallic vandalization.",A true-crime satire that explores the aftermath of a costly high school prank that left twenty-seven faculty cars vandalized with phallic images.
American Woman,48,5.0,https://www.imdb.com/title/tt5910786/?ref_=adv_li_tt,"['John Riggi', 'Alicia Silverstone', 'Mena Suvari', 'Jennifer Bartels', 'Alicia Silverstone', 'Mena Suvari', 'Jennifer Bartels', 'Makenna James', 'Lia McHugh', 'James Tupper', 'Cheyenne Jackson', 'Tobias Jelinek', 'Jonathan Chase', 'Sam Morgan', 'Diandra Lyle', 'Patrick Bristow']","['USA', 'English', 'Los Angeles, California, USA', 'John Wells Productions', 'Stereo', 'Color']",1,6.2,1079.0,['comedy'],30 min,"A posh single mother struggles to raise her two daughters alone in 1970s Los Angeles, while simultaneously dealing with her love life together with her two best friends. Inspired by the childhood of reality star Kyle Richards.","A posh single mother struggles to raise her two daughters alone in 1970s Los Angeles, while simultaneously dealing with her love life together with her two best friends. Inspired by the childhood of reality star Kyle Richards."
Amish Mafia,44,2.8,https://www.imdb.com/title/tt2514488/?ref_=adv_li_tt,"['Eric Evangelista', 'Shannon Evangelista', 'Alvin', 'Esther', 'John']","['USA', 'English', 'Lancaster County, Pennsylvania, USA', 'Hot Snakes Media', 'Dolby Digital', 'Color']",4,3.1,1359.0,"['amish', 'lancaster county', 'reality spoof', 'mafia', 'crime', 'reality-tv']",60 min,"Untrusting of outside law enforcement, some Amish in Lancaster County, PA have for many years regularly turned to a small organized group of men for protection and justice. The series provides a first-ever look at the men who protect and maintain peace and order within the Amish community in Lancaster. The 2006 School shootings in Lancaster County during which five young Amish girls were killed and five more seriously injured by a non-Amish milk truck driver brought to the nation's attention the vulnerabilities of the Amish community, and their need for continued protection.","Untrusting of outside law enforcement, some Amish in Lancaster County, PA have for many years regularly turned to a small organized group of men for protection and justice. The series "
An Idiot Abroad,0,8.2,https://www.imdb.com/title/tt1702042/?ref_=adv_li_tt,"['Karl Pilkington', 'Ricky Gervais', 'Stephen Merchant', 'Karl Pilkington', 'Ricky Gervais', 'Stephen Merchant']","['Science Channel [United States]', 'UK', 'English', 'Me & You Productions', 'Color']",3,8.3,27917.0,"['travel', 'curmudgeon', 'fish out of water', 'british stereotype', 'bucket list', 'documentary', 'adventure', 'comedy', 'reality-tv']",43 min,"Brit Karl Pilkington has led a sheltered life. Not having done any traveling, he enjoys living within the comforts of what he knows, basically that being what is purely British. As such, his friends, Ricky Gervais and Stephen Merchant, decide to send Karl to various parts of the world to experience unfamiliar cultures. Stephen believes that travel is a life broadening venture, and hopes that Karl will indeed feel like his life is enriched by these travels. Ricky, however, hopes that Karl will hate every minute of his travels. For Ricky, this experiment is the most expensive gag for his own pleasure that he could have conceived.","Brit Karl Pilkington has led a sheltered life. Not having done any traveling, he enjoys living within the comforts of what he knows, basically that being what is purely British. As such, "
Andromeda,0,7.8,https://www.imdb.com/title/tt0213327/?ref_=adv_li_tt,"['Gene Roddenberry', 'Robert Hewitt Wolfe', 'Kevin Sorbo', 'Lisa Ryder', 'Laura Bertram', 'Kevin Sorbo', 'Lisa Ryder', 'Laura Bertram', 'Gordon Michael Woolvett', 'Lexa Doig', 'Keith Hamilton Cobb', 'Steve Bacic']","['Space [Canada]', 'Canada', 'English', 'Vancouver, British Columbia, Canada', 'Fireworks Entertainment', 'Stereo', 'Color']",5,6.7,11112.0,"['outer space', 'alien spaceship', 'spaceship', 'character name as series title', 'forename as series title', 'action', 'adventure', 'drama', 'sci-fi']",43 min,"After being frozen in time for 300 years, captain Dylan Hunt and his sentient warship Andromeda sets out to restore peace and civilization to the known universe. With him is the crew of the ship that, with profit in mind and unknowing of her captain still being alive, salvaged Andromeda from the black hole keeping her suspended in time. Andromeda originally hid in the black hole after a big battle. When Captain Hunt wakes up he realizes that this battle was the beginning of an epic war and that the great civilization he was defending, the Commonwealth, has been eradicated from existence. He and his unlikely and sometimes unpredictable crew starts on a mission to once again bring hope to the galaxy.",Captain Dylan Hunt and the crew of the Andromeda Ascendant set out on a mission to rebuild the Systems Commonwealth 300 years after its fall.
"Andy Barker, P.I.",73,7.8,https://www.imdb.com/title/tt0775349/?ref_=adv_li_tt,"['Jonathan Groff', ""Conan O'Brien"", 'Andy Richter', 'Clea Lewis', 'Harve Presnell', 'Andy Richter', 'Clea Lewis', 'Harve Presnell', 'Tony Hale', 'Marshall Manesh']","['USA', 'English', 'Stage 29, Universal Studios - 100 Universal City Plaza, Universal City, California, USA', 'Red Pulley Productions', 'Stereo', 'Color']",1,7.6,1242.0,"['acronym in series title', 'character name as series title', 'accountant', 'private detective', 'comedy', 'crime']",30 min,"An accountant moves into an office formerly owned by a private investigator and begins picking up side work as a private eye, after clients looking for the office's previous occupant inquire about his services.","An accountant moves into an office formerly owned by a private investigator and begins picking up side work as a private eye, after clients looking for the office's previous occupant inquire about his services."
Andy Richter Controls the Universe,0,0,https://www.imdb.com/title/tt0307716/?ref_=adv_li_tt,"['Victor Fresco', 'Andy Richter', 'Paget Brewster', 'Irene Molloy', 'Andy Richter', 'Paget Brewster', 'Jonathan Slavin', 'James Patrick Stuart', 'John Bliss']","['USA', 'English', 'Los Angeles, California, USA', 'Garfield Grove Productions', 'Stereo', 'Color']",2,8.0,1508.0,"['sitcom', 'character name in title', 'comedy']",30 min,"Andy is a short story writer, who makes his living by working at a huge faceless company in present day Chicago, writing Technical Manuals. In his active, fertile, writer's imagination, we see (and hear as he narrates) the stories of his daily life, as they should be, could be, might be, and even actually how they are. Andy shares his office with the company's newest employee, and Andy's newest friend, the frail, jumpy, odd, loveable Byron. Also inhabiting Andy's world is his best friend Keith, who is ""so good looking"" that Andy must fight his own ""prejudice against the 'attractive,' who seem to get everything they want, unlike ordinary humans."" Supervisor Jessica is also Andy's longtime friend and uses her lightening sharp tongue to keep the group out of, or at times, to get the group INTO trouble. The newer receptionist Wendy (Irene Molloy, ""Grosse Pointe""), whom Andy first had a crush on, is dating Keith (somewhat proving Andy's ""Attractive Theory"").","Andy is a short story writer, who makes his living by working at a huge faceless company in present day Chicago, writing Technical Manuals. In his active, fertile, writer's imagination, we "
Angel Beats,0,8.4,https://www.imdb.com/title/tt1639109/?ref_=adv_li_tt,"['Hiroshi Kamiya', 'Harumi Sakurai', 'Kana Hanazawa', 'Hiroshi Kamiya', 'Blake Shepard', 'Brittney Karbowski', 'Emily Neves', 'David Matranga', 'Leraldo Anzaldua', 'Megumi Ogata', 'Greg Ayres', 'Hilary Haag', 'Rob Mungle', 'Melissa Davis', 'Jessica Boone', 'Serena Varghese', 'Nobunaga Shimazaki']","['Official site [Japan]', 'Japan', 'Japanese', 'Aniplex', 'Dolby Digital', 'Color']",1,7.8,9182.0,"['anime', 'afterlife', 'high school', 'school', 'supernatural power', 'animation', 'action', 'comedy', 'drama', 'fantasy']",25 min,"Upon his death, Yuzuru Otonashi awakens into an afterlife high school where a group of student rebels, lead by Yuri Nakamura, take arms against a dispassionate adversary with supernatural powers whom they call Angel. Calling themselves Shinda Sekai Sensen (a.k.a. Afterlife Battlefront), they're in open rebellion against God for their crappy, unfulfilled and cruelly unfair lives (and against a projected reincarnated future as meager sea life, presumably barnacles or water fleas). Though no one can die since everyone's already dead, killings are nonetheless very painful experiences, with complete recovery to follow. The greatest fear in their struggle to maintain their humanity is obliteration (Angel's goal for them), from which there is no return.",Rebellious teens fight in armed combat against one dispassionate girl's supernatural powers in an afterlife high school.
Angel From Hell,56,3.9,https://www.imdb.com/title/tt4424726/?ref_=adv_li_tt,"['Tad Quill', 'Jane Lynch', 'Maggie Lawson', 'Kyle Bornheimer', 'Jane Lynch', 'Maggie Lawson', 'Kyle Bornheimer', 'Kevin Pollak']","['USA', 'English', 'Quill Entertainment', 'Stereo', 'Color']",1,6.2,2418.0,"['comedy', 'fantasy']",30 min,"ANGEL FROM HELL is a single-camera comedy about Amy, a colorful, brassy woman who insinuates herself into the life of an organized and seemingly perfect young woman, Allison, claiming to be her ""guardian angel."" Allison is an intense, driven doctor who is sure that Amy is just an inebriated, outspoken nut, until every one of her warnings proves true. Cautioned by Amy not tell anyone about her, Allison can't discuss this over-the-top oddball with her father and business partner, Marv, a sunburned dermatologist who shares an office with Allison, or her younger brother, Brad, a pharmaceutical sales rep who lives in a guest room over her garage. As Allison tries to push Amy away, Amy makes her final pitch: her sole mission is to provide Allison with helpful guidance that nudges her in the right direction in life - and it's her final chance to prove herself as an angel. With that, Allison agrees to this unlikely relationship because maybe a weird friend is exactly what she needs... and ...","Allison isn't quite sure if her new friend, Amy, is her guardian angel or a crazy person."
Anger Management,44,5.2,https://www.imdb.com/title/tt1986770/?ref_=adv_li_tt,"['Bruce Helford', 'Shawnee Smith', 'Charlie Sheen', 'Noureen DeWulf', 'Shawnee Smith', 'Charlie Sheen', 'Noureen DeWulf', 'Michael Arden', 'Derek Richardson', 'Barry Corbin', 'Daniela Bobadilla', 'Selma Blair', 'Brian Austin Green', 'Laura Bell Bundy', 'James Black']","['USA', 'English', 'Los Angeles, California, USA', 'Mohawk Productions', 'Stereo', 'Color']",2,6.6,28951.0,"['therapist', 'irony', 'sexual humor', 'obsessive compulsive disorder', 'anger management', 'comedy', 'romance']",22 min,"Divorced former baseball player Charlie Goodson is now an anger management therapist. He has a teenage daughter with obsessive-compulsive disorder and he has a purely sexual relationship with his therapist and best-friend Dr. Kate Wales. But soon his ex-wife and daughter become his past family, as they are being replaced by what is a non-official but real and much more close of a family to him: his anger management group.",Divorced former baseball player Charlie Goodson is now an anger management therapist. He has a teenage daughter with obsessive-compulsive disorder and he has a purely sexual relationship 
Angie Tribeca,78,6.4,https://www.imdb.com/title/tt3597790/?ref_=adv_li_tt,"['Nancy Carell', 'Steve Carell', 'Rashida Jones', 'Jere Burns', 'Andree Vermeulen', 'Rashida Jones', 'Jere Burns', 'Andree Vermeulen', 'Deon Cole', 'Hayes MacArthur', 'Jagger']","['USA', 'English', 'Los Angeles, California, USA', 'Carousel Television', 'Stereo', 'Color']",4,7.0,7147.0,"['law enforcement satire', 'female police detective', 'female protagonist', 'woman', 'satire', 'action', 'comedy', 'crime', 'mystery']",30 min,"Lone-wolf detective Angie Tribeca and a squad of committed LAPD detectives investigate the most serious cases, from the murder of a ventriloquist to a rash of baker suicides.","Lone-wolf detective Angie Tribeca and a squad of committed LAPD detectives investigate the most serious cases, from the murder of a ventriloquist to a rash of baker suicides."
Angry Boys,50,6.7,https://www.imdb.com/title/tt1596589/?ref_=adv_li_tt,"['Chris Lilley', 'Chris Lilley', 'Deborah Jones', 'Greg Fairall', 'Chris Lilley', 'Deborah Jones', 'Sarah Sutherland', 'Clyde Boraine', 'Richard Lawson', 'Jordan Dang']","['ABC [Australia]', 'Australia', 'English', 'Los Angeles, California, USA', 'Princess Pictures', 'Color']",1,7.8,4074.0,"['woman played by man', 'mother son relationship', 'father son relationship', 'stepfather stepson relationship', 'gang', 'comedy']",29 min,"A mockumentary exploring the issues faced by young males in the 21st century - their influences, their pressures, their dreams and ambitions.","A mockumentary exploring the issues faced by young males in the 21st century - their influences, their pressures, their dreams and ambitions."
Animal Kingdom,65,6.8,https://www.imdb.com/title/tt5574490/?ref_=adv_li_tt,"['Jonathan Lisco', 'Ellen Barkin', 'Shawn Hatosy', 'Ben Robson', 'Ellen Barkin', 'Shawn Hatosy', 'Ben Robson', 'Jake Weary', 'Finn Cole', 'Molly Gordon', 'Carolina Guerra', 'Aamya Deva Keroles', 'Scott Speedman', 'Spencer Treat Clark']","['Facebook', 'USA', 'English', 'Los Angeles, California, USA', 'John Wells Productions', 'Stereo', 'Color']",4,8.2,16679.0,"['homoeroticism', 'closeted homosexual', 'gay brother', 'dysfunctional family', 'crime family', 'crime', 'drama']",60 min,"The series centers on 17-year-old Joshua ""J"" Cody, who moves in with his freewheeling relatives in their Southern California beach town after his mother dies of a heroin overdose. Headed by boot-tough matriarch Janine ""Smurf"" Cody and her right-hand Baz, who runs the business and calls the shots, the clan also consists of Pope, the oldest and most dangerous of the Cody boys; Craig, the tough and fearless middle son; and Deran, the troubled, suspicious ""baby"" of the family.","Centers on a Southern California family, whose excessive lifestyle is fueled by their criminal activities."
Animal Practice,48,3.3,https://www.imdb.com/title/tt2246569/?ref_=adv_li_tt,"['Brian Gatewood', 'Alessandro Tanaka', 'Justin Kirk', 'JoAnna Garcia Swisher', 'Bobby Lee', 'Justin Kirk', 'JoAnna Garcia Swisher', 'Bobby Lee', 'Kym Whitley', 'Betsy Sodaro', 'Tyler Labine', 'Crystal the Monkey', 'Samantha Larsen', 'Jodie Mann', 'June Diane Raphael', 'Brian Huskey', 'Annie Potts']","['USA', 'English', 'Universal Television', 'Stereo', 'Color']",1,5.8,2813.0,"['animal', 'veterinarian', 'doctor', 'hospital', 'nurse', 'comedy']",22 min,An animal loving veterinarian despises pet owners.,An animal loving veterinarian despises pet owners.
Animaniacs,0,8.1,https://www.imdb.com/title/tt0105941/?ref_=adv_li_tt,"['Tom Ruegger', 'Rob Paulsen', 'Jess Harnell', 'Tress MacNeille', 'Rob Paulsen', 'Tress MacNeille', 'Jess Harnell', 'Frank Welker', 'Maurice LaMarche']","['USA', 'English', 'Warner Bros. Animation', 'Stereo']",5,7.9,19203.0,"['hyperbolic physical distortion', 'skunk', 'slapstick comedy', 'cult favorite', 'tower', 'animation', 'comedy', 'family', 'musical']",21 min,"Ensemble cast of off-the-wall Warner Brothers characters, appearing in a wide variety of roles. Mainly staring the Warner Siblings Wakko, Yakko, and Dot, who were created by the WB Studios but found they were just too ""zany"" to be of any use to the studio. Other popular characters in the series include: Pinky and the Brain, two lab mice bent on world domination. Rita and Runt, a cat and dog team who get into perilous situations every episode but always seem to find time to sing a song, Bobby, Pesto, and Squit, the Goodfeathers, part of a New York City mob of pigeons, who take orders from The Godpigeon and worship Martin Scorsese. Slappy the Squirrel is a late middle-age squirrel. She starred in a series of popular cartoons in the Golden Age but is now retired and looking after her nephew, Skippy Squirrel. Buttons is a watch-dog, charged with watching the mischievous toddler, Mindy. Chicken Boo is a giant chicken trying to integrate into human society. Flavio and Marita are two urbane ...","Ensemble cast of off-the-wall Warner Brothers characters, appearing in a wide variety of roles. Mainly staring the Warner Siblings Wakko, Yakko, and Dot, who were created by the WB Studios "
Another Period,68,6.6,https://www.imdb.com/title/tt3593432/?ref_=adv_li_tt,"['Natasha Leggero', 'Riki Lindhome', 'Natasha Leggero', 'Riki Lindhome', 'Armen Weitzman', 'Natasha Leggero', 'Riki Lindhome', 'Armen Weitzman', 'Michael Ian Black', 'Beth Dover', 'Jason Ritter', 'Paget Brewster', 'Brett Gelman', 'David Koechner', 'Christina Hendricks', 'Brian Huskey', 'Moshe Kasher', 'Alice Hunter', 'David Wain']","['USA', 'English', 'Pasadena, California, USA', 'Konner Productions', 'Stereo', 'Color']",3,7.1,3974.0,"['satire', 'edwardian era', 'classism', 'racism', 'sexism', 'comedy', 'history']",21 min,"Another Period follows the lives of the obscenely rich Bellacourt family and their many servants in turn-of-the-century Rhode Island. Natasha Leggero and Riki Lindhome lead an all-star cast - including Michael Ian Black, David Wain, Christina Hendricks, Jason Ritter and Paget Brewster - in this historical satire about narcissistic aristocrats and the poor souls in their employ.","A mockumentary-style period piece comedy that follows members of the wealthy Bellacourt family and their servants in early 20th-century Newport, Rhode Island."
Anthony Bourdain: No Reservations,0,8.0,https://www.imdb.com/title/tt0475900/?ref_=adv_li_tt,"['Anthony Bourdain', 'Tom Vitale', 'Zamir Gotta', 'Anthony Bourdain']","['Travel Channel', 'USA', 'English', 'Zero Point Zero Production Inc.', 'Color']",9,8.4,5730.0,"['travel show', 'food', 'living', 'lifestyle', 'travel', 'adventure', 'reality-tv']",0,"Anthony Bourdain, chef, writer, traveler, visits places all around the world sampling various foods.","Anthony Bourdain, chef, writer, traveler, visits places all around the world sampling various foods."
